id;description;VIO
945790102126080;Sylvio Kurth, du hast durchaus Recht, hier spricht auch niemand von Straffreiheit, sondern von Gnade,  im Sinne der von dir dargestellten herablassenden Gunst. Im Übrigen könnt ihr alle froh sein, dass ich euch bisher Gnade gewähre, denn schön finde ich nicht, was ihr tut.;FALSE
982642978440792;Daran kann man endlich fühlen wenn die alle hier bleiben oder ein Teil von denen wie die abgehn wenn ihnen pflichten wie sie uns hier im Land geben , ausrasten  die haben andere Sitten alles Pflegefälle blos keine reinlassen wir werden uns noch umgucken wartet ab;FALSE
1095906423781113;Die haben funktionierende Panzer und die Gewehre gehen bei denen auch!;TRUE
861967357175022;"Das Volk ;)";FALSE
961187163919707;"Nazi = Nationalsozialisten - das ist die deutsche Antwort, Version und Mißbrauch der in anderen (auch europ.) Ländern durchaus bis weit in die 70er hinein salonfähigen und praktizierten ""Faschismus""-Idee. Und die ist wieder die bürgerliche Antwort auf die Kommunismusidee. Man kann davon halten, was man will, das System, welches wir in D heute haben, ist von allen offensichtlich das beste. Trotz aller Macken und Beulen - dafür bewegen wir doch unseren Wohlstandsarsch jeden Montag durch unsere Heimat.";FALSE
946005722104518;"Afghanistan, Syrien, Irak, Somalia und Eritrea.
Das sind die primitivsten muslimische Länder der Welt. Und die werden jetzt uns mit ihrer rückständigen Kultur und mit hoher Kriminalität bereichern.
Grenzen zu für diese ""Menschen"".";FALSE
855024891202602;gut , gefällt mir ,Gänsehaut Video ...;FALSE
960883817283375;Mir stellt sich immer wieder die gleiche Frage: Warum wird nicht vorübergehend das Schengen Abkommen ausgesetzt,das Recht hat jeder Staat,um die ungezügelte Einwanderung erst einmal zu stoppen und um die Flut von Asyl - Anträgen aufzuarbeiten. Also vorrübergehend die Grenzen schließen und Visapflicht einführen.Welche Politiker stellen sich da dagegen ?;FALSE
861974847174273;Bitte nicht aufgeben!!!;FALSE
1096223367082752;MAN sollte mal wieder paar große dunkle planen LKWs bauen und dann bringt man sie eben heim....also bis ans meer.....dann ein paar schwimmflügel und gute reise.....;TRUE
935475303157560;"Weg mit dem pack am besten foltern oder die Lager wieder eröffnen;)";TRUE
876631122375312;Vielleicht sollte dieses Dreckspack mal Deutsche zu Fachkräften qualifizieren, als die zur Verfügung stehenden Gelder zu veruntreuen und für ihren Selbsterhalt zu verprassen !!! Qualifikation für Deutsche, statt Sprachkurse für Asylanten !;FALSE
982673581771065;http://www.handelsblatt.com/politik/international/vorwuerfe-gegen-orban-2000-ungarn-demonstrieren-gegen-korruption/11475902.html;FALSE
982674361770987;Sie wollen alle zum Oktoberfest;FALSE
966686886703068;So sind wir Sachsen! Und wir sind Stolz auf uns!;FALSE
876348879070203;Würde unsere Politik mal halb soviel Geld und Zeit in die Kinderbreuung und Bildung investieren wie in die Asylpolitik, würden auch viel mehr Kinder geboren werden...es ist teilweise garnicht möglich Beruf und Kinder/Familie miteinander zu vereinbaren...;FALSE
1056907007681055;man weiß immer nicht ...soll man lachen oder weinen...;FALSE
882737298431361;"man kann in marokko durchaus politisch verfolgt sein.
es genuegt, den koenig zu beleidigen oder einer islamistisch-radikalen gruppe anzugehoeren.
ersteres ist eine straftat, wie in anderen, demokratischen, laendern auch und im zweiten fall muss man sich schon sehr weit aus dem fenster lehnen.
es duerften wohl im ganzen land so 500 bis 1000 menschen sein, die gruende haetten, asyl bei uns zu beantragen.
auf keinen fall die zehntausende welche man in ganz europa finden kann.
allerdings findet man gerade bei marokkanern den familieneffekt --- es leben schon hunderttausende legal in europa. es ist also fuer andere leicht, sich heimisch zu fuehlen in dieser etablierten gemeinschaft.";FALSE
982643485107408;Wieso, hat der in Ungarn was angestellt ?;FALSE
855016244536800;PEGIDA macht GLÜCKLICH !!!;FALSE
877945902243834;Scherz8der zweite Teil);FALSE
935322149839542;Ja, da hat Jeder seine Studien. Nur, so funktioniert das im Leben ja nicht. Wo bitteschön wird den irgendwo nach so hoch differenzierter Analyse gehandelt?  Gegenüber Putin?  Zum Ukrainekonflikt?  Gegenüber den Deutschen?  Nirgens! Mal gibt es angebliche Studien,  dass jeder Emigranten, Asymmetrisch, Ausländer den Sozialkassen Geld bringt und dann kann es am nächsten Tag heißen,  dass die Migranten hier viel zu wenig verdienen. stellt ein Daran anhand von Studien fest, dass Ausländer keinen großen Beitrag zur Volkswirtschaft leisten, will man das ja auch nicht wissen! Das soll man sich dann passend machen. Es geht um den Volkswillen und Nirgens steht,  dass der mit wissenschaftlichen Studien erst einmal untermauert werden muss. Es hat auch Niemand Studien verlangt und fein differenziert, wie es den Deutschen mit der erhöhten Einwanderung geht oder was daraus resultierend aus unserem Land wird. Aber wenn es um die Kritik an Minderheiten oder den Machtkartellen geht wird das immer noch wieder gefordert. Schon komisch. Hätte man fein differenziert sich einmal mit der Islamkritik befasst, würde man leicht feststellen, dass die Menschen hier mit der zunehmenden Überfremdung und der gleichzeitig stetig wachsenden Marginalisierung des eigenen Volkes mehr als überfordert sind. Dafür ist der Islam zuerst einmal ein Synonym!  Um das nicht wahrnehmen zu müssen reagiert man mit einem intellektuellen Snobismus, wo eigentlich einmal etwas Demut von Seiten der Wissenschaft angezeigt wäre, die durch ihr zu Kreuze kriechen vor dem Zeitgeist das Dilemma zu großen Teilen mit verursacht hat. Aber wenigstens hier kann man mittlerweile auch andere Tendenzen finden. Die Macht soll vom Volke ausgehen, ohne Voraussetzungen irgend einer Art. Dies ist derzeit nicht mehr möglich, was auch nicht analytisch hinterfragt wird. Und damit das möglichst so bleibt braucht es die Überfremdung und ihre Jünger. Das ist Alltagserfahrung,  die da lautet: Pinsel mir nicht in den Rücken und sage mir es regnet ^^;FALSE
1064336123604810;SAVE GERMANY FROM THE INFECTION!!;FALSE
982713611767062;Ich mache mir sorgen um Ihr Gesicht, das schon so lange nicht gebadet hat!;FALSE
855043971200694;Lasst grönemeier rum jaulen. ..früher  war er mal besser. ...schon ist  es eine Schande  für die Stadt  das man solche Leute  holen  muss ....sonst kommen  ja nicht  mehr viele zu gegen  Demo... auf geht's pegida. ...jetzt erst recht;FALSE
862087190496372;Karla,wir lieben dich??...;FALSE
1012272148811208;Das wird mal eine richtig dreckige welt;FALSE
1018201021551654;Tamara Walewska, das wird man in Deutschland nicht genehmigen,  da es sich hier um ein Wohngebiet handelt. Ausserdem wäre es den Muslimen gegenüber geschmacklos, die ihrem Glauben nachgehen wollen.;FALSE
862103940494697;Schmeißt doch endlich mal das krupvolk hier raus , kann die  unnötigen Kommentare nicht mehr sehn . Die sind sowieso nur da um stress zu schieben . Man sieht es doch immer von der gegen Demo , einfach nur Hirnlose Voll Idioten . Da sieht man wieder wie die Asylanten sind , und die Eltern von denen sind kein stück besser .;FALSE
1105669166138172;Widerstand.....Leute nehmt das nicht hin...!;FALSE
1095903190448103;Die fordern und schicken die Kinder vor, so was freches, m?ssen alle erdt mal in Knast und dann zurück  Ihr Land aufbauen und nicht hier schmarotzen !!! Die sind nicht traumatisiert, denn dann würden Sie sich nicht so scheiße benehmen ! Aber sollen ja unsere Facharbeiter sein, nur zum lachen wenn ich nicht kotz... m?sste !;FALSE
1134248899946865;frag sie mal ob sie einen kennt.........;FALSE
982676461770777;"Sehr geehrter Ramon De la Perez, ich befürchte, dass Sie hier die Lage verkennen. Es handelt sich bei den so genannten Schutzsuchenden keineswegs um ein paar Jugendliche sondern um gewaltbereite junge Männer die sich scheinbar nicht scheuen sich das zu nehmen was sie wollen und Gesetze zu brechen. Anbei ein Link, der sicherlich für einen Träumer, wie sie es scheinbar sind, interessant ist: 
http://www.civitas-institut.de/index.php?option=com_content&view=article&id=2445%3Aerlebnisbericht-von-der-grenze-immigranten-qhorden-von-wildenq&catid=1%3Aneuestes&Itemid=33
Míralo! Se comportaron como locos Y eso nos da miedo. No te lo crees que somos todos nazis. ¡Despierta te chico!!!";FALSE
945876188784138;[@IND]: lese bitte auch den Rest von mir, dann...;FALSE
862030747168683;War es nicht reiner Zufall dass sie hier u nicht in aquatorialguineaäquatorialguinea geboren sind?;FALSE
982771595094597;Na wie ein Flüchtling sieht der aber nicht aus tatoo auf den rechten arm muskulös gut genert komisch komisch;FALSE
862018747169883;Gute antwort wo hast du das gelernt?;FALSE
1105452736159815;verbieten diesen dreck  ..  .wir sind hier in mitteleuropa . . ..basta;FALSE
883199921718432;War bestimmt wieder Gier dahinter. Einer könnte zuviel bekommen;FALSE
1111938908844531;Na ja, Nicht alle, Sind ja nicht alle blöd;FALSE
960929387278818;"Die Probleme werden sich vervielfachen. Man denke nur mal an die Parallelwelten, NO-GO Zonen, Wirtschaftsflüchtlinge, straffällige Asylanten und den ""Miri-Clan"" Und noch etwas Carolin Seifert: Der gesammte Kuchen hat nur eine begrenzte Größe. An wieviele wollen Sie denn das verteilen? Es kommt der Punkt, an dem Sie spürbare Nachteile haben werden! Noch mehr: """"Stell dir vor es gibt Krieg und keiner geht hin"""" Klingt schön, was. Aber der Spruch geht noch weiter. """"Dann kommt der Krieg zu Dir"""" (Im Falle der Überfremdung ist natürlich der Bürgerkrieg gemeint.) Wollen Sie das? Wollen Sie, dass weiterhin sozialer Sprengstoff eingeführt wird? Überlegen Sie gut!";FALSE
855112697860488;Bitte lasst den Hass nicht siegen! :( das bringt doch eh alles nichts.  So hart es auch klingt.;FALSE
883001971738227;-1;FALSE
1105812522790503;Ganz schön dumm, freiwillig in den Löwenkäfig zu gehen! :D :);FALSE
945832245455199;nicht nur in München....;FALSE
1055326097839146;Dumm poppt gut ????;FALSE
985426454829111;Sind das etwa alles Nazis , Angela M.....;FALSE
1035100616528361;Spitze!;FALSE
1052524104786012;Hirn statt Antifa passt besser.;FALSE
1111429458895476;Gut erkannt;FALSE
876245732413851;Pegida ist Schuld das die Dinosaurier ausgestorben sind.;FALSE
1007219665983123;Keiner macht etwas umsonst aber Putin machts und labert nicht bloß;FALSE
1007139732657783;Der schläft doch auch nur auf dem Rücken, weil er Angst hat, daß wenn er sich auf die Seite legt, die kleine Erbse zum Ohr rausrollt!;FALSE
1134129619958793;Mutti, wir kennen Dich. Das ist uns schon zu viel!!!!;FALSE
862148597156898;Wir müssen aufhören uns ständig triezen zu lassen. Jedes Mal eine Bettelei um Genehmigungen... Wir sollten einfach nur Ankündigen und der Polizei Bescheid geben das wir spazieren gehen. Fertig... Gab es 89 eine einzige Genehmigung??;FALSE
1010181019020321;Es soll den kritischen Bürgern keine Platform gegeben werden! Der Regierung sind die Ängste und Sorgen der Bevölkerung egal!;FALSE
982682365103520;wirkliche Kulturbereicherung fuer europäische Bevoelkerung ... den Politikern hat es wieder etwas gelungen;FALSE
1010905538947869;Wen wünscht ihr. Euch als Bundeskanzler wenn Merkel nicht mehr da ist?;FALSE
1064319876939768;Pegida ist der letzte Dreck!;FALSE
1069070266464729;Muss abschalten, bekomme Brechreitz,  beim Anblick.;FALSE
951869571518133;Wenn da irgend welche in mein Eltern Haus sollen dann garantiere ich für nichts.;TRUE
1063231453715277;Der Somalier war 100% AfD Mitglied..........;FALSE
1018200091551747;Also wenns ums Geld geht, da ist der Riemen total runter. 18 Euro Verpflegungsgeld gegenüber 4,11 bei den Hartzern usw. usw. Weil man es den Reisewilligen nicht zumuten kann, mit solchen Summen auszukommen. Da schleift ganz schön ein Rad im Dreck. Da bin ich Mal auf die Rente gespannt. Da bekommen Welche dann die ausgerechnete angenommene Durchschnittsrente und wir schlagen uns dann mit weniger als 500 Euro durch. So oder so ähnlich sehe ich das.;FALSE
882705511767873;Die murksen sich doch untereinander ab :D;TRUE
982654138439676;Die Politiker raffen es einfach nicht....nur mal so damals wer Grenze überschreitet wurde erschossen.Da war auch nix mit Menschenrechte.....ich versteh nur eins nicht da wo Krieg herrscht können oder wollen sie nicht kämpfen aber hier haben die ausgehungerten erschöpften Fachkräfte die Kraft die Polizei zu beschmeissen und den Zaun einzutreten....sorry ich kann echt nur noch mit den Kopf schütteln und schreien  wie man immer noch so verblendet sein kann und immer noch glaubt das sowas vor Krieg geflüchtet sein soll......;TRUE
1056513607720395;Einen Neuanfang gibt es nur mit der AfD.;FALSE
945846618787095;Ich merke das schon... Wenn man in anderen Gruppen solche Aussagen trifft wird man sofort verteufelt..;FALSE
855041137867644;Viele sind wach geworden u d wenn n die Einwanderungspolitik sich nicht ändert werden dadurch immer mehrfach.  Der Anfang ist gemacht , nutzen wir das.;FALSE
982679938437096;Nein, DU musst Dich für gar nichts schämen. Das sind die Politiker, die was zu schämen haben. Du solltest stolz darauf sein, dass Du Teil einer Kulturkreis bist, was nocht echte Werte vor die Augen hat!;FALSE
945835178788239;Liegt München in Afrika?;FALSE
1111320828906339;Dann am besten Alkohol Sperre auf den Karten;FALSE
876569445714813;deutschland hat es einfach verpennt, seine eigenen bürger, in der vergangenheit ordentlich aus zu bilden !!!;FALSE
982669418438148;[@IND]: Das befürchte ich auch, aber wenn es nach unseren Gutmenschen geht, dann sind das doch verfolgte & traumatisierte Menschen, die einzig und allein ihr Recht auf einen sicheren Aufenthaltsort geltend machen wollen! Dass man bereits in einer sicheren Zone war, ist dabei natürlich vollkommen nebensächlich. Wirtschaftskriminelle äh sorry Flüchtlinge brauchen unsere ungeteilte Aufmerksamkeit & vollste Hilfsbereitschaft - ist doch klar! ??;FALSE
876380312400393;Bei der Volksverarschung hier, kann man auch nur abhauen...;FALSE
1055133361191753;Merkel muss eine große Wohnung haben, oder?;FALSE
1095968783774877;Nur noch abschieben......;FALSE
945986528773104;komisch als bei uns krieg war flüchteten ganze Familien nicht nur junge Männer!!!!! scheinasylanten sonst nix!!!!!!;FALSE
935308599840897;Haben die Jungens gut auf den Punkt gebracht...https://www.youtube.com/watch?v=1ve1kjJOHYI&feature=share;FALSE
1011209485584141;Viel Glück und viele Patrioten, grüße aus Thüringen;FALSE
855031854535239;am Montag alle zum Grönemayer wie wäre das die würden alle blöd schauen;FALSE
1055085721196517;Und zu welcher Sorte zählst du?;FALSE
861985600506531;Ja oft genug :D;FALSE
1012440338794389;dann schleich Dich aus BW;FALSE
985429798162110;da frag ich mich was da die pro heinis und linken und wie se alle heissen immer so rum meckern. se wollen doch alles bunt und ich sehe auf den fotos ganz viele bunte Pegidas. also alles richtig,. macht weiter so;FALSE
991326990905724;Tomas Du hast ja nun noch garnicht begriffen worum es Pegida geht. Scheinst wohl etwas zu viel Bildungsbefreihung gehabt zu haben.;FALSE
1056997007672055;Ihr Versager ????????????;FALSE
1096034290434993;deutschland braucht keine flüchtlinge mehr.erst mal ordnung schaffen und wenigstens 80%abschieben und alle diebe schon beim ersten mal weg damit.sonst lachen die ja noch über uns.;FALSE
982699335101823;Die verdammten Drecksvölker,und Deutschland will sich das Dreckspack ins Land holen!;FALSE
1035160573189032;Den Soli zahlen wir auch du Spatzenhirn  :-D;FALSE
855135491191542;Karl Grosse, ihre Eltern sind Geschwister???;FALSE
1112060028832419;herzlichen Dank Euch Mutigen....;FALSE
951556571549433;http://www.epochtimes.de/Frauenrechtsorganisation-warnt-vor-Zwangsehen-in-Sommerferien-a1255206.html;FALSE
1092591850779237;Hinter dieser Asylindustrie steckten die Parteien. Das DRK wird von einen Greis gelenkt.Als großer Vorsitzender. Dieser bekommt in der linken Semperoper noch einen Orden. Dieses DRK bekommt im Monat für die Betreibung der Asylunterkünfte Millionen vom Staat. Also Steuergelder !! Da sind eben die Gehälter der Bosse gesichert . Und das DRK wird durch Seiters geleitet . Und Seiters . Das ist die CDU !!! Da hat keiner ein Intresse das weniger Flüchtlinge kommen. Flüchtlinge SIND BARES GELD. JA HERR SEITERS. Und Flüchtlinge bringen ihnen auch Sondereinnahmen ein. Für sie hat Fr. Dr.Merkel die Quellen geöffnet.;FALSE
982737341764689;Gerade im Videotext auf MDR gelesen, dass in Halle die ersten 85 Flüchtlinge im Maritim Hotel untergebracht wurden . Aufnahmekapazität 750 Plätze ! Hallo, hallo mit Zimmerservice ?;FALSE
882712008433890;Multikulti im Asylheim scheint ja schonmal gut zu funktionieren... Ich will gar nicht darüber nachdenken wohin dieser Multikulti noch hinführen soll??;FALSE
1043601382344951;Bitte verbreiten! http://www.focus.de/kultur/kino_tv/mit-zusammengebissenen-zaehnen-nach-druck-von-spd-und-gruenen-swr-laedt-afd-nicht-zu-elefantenrunden-ein_id_5221574.html   so sieht unsere Demokratie aus!!!;FALSE
946017865436637;Ich weiss auch nicht, was mit den Bayern los ist. Egal ist ihnen nicht, dass die Asylanten überall zuhauf anzutreffen sind und auch noch großkotzig und breitschultrig die Dicken markieren, von Anpassung und Dankbarkeit keine Spur, aber irgendwie scheint die Mehrheit zu glauben, ohnehin nichts ändern zu können. Viele stecken auch zu tief im Hamsterrad, arbeiten, arbeiten, Geld ranklotzen, dass kaum Zeit oder Interesse bleibt, sich die Augen öffnen zu lassen. Sie werden erst aufwachen, wenns persönlich wird. Selbst Opfer einer Enteignung, eines Übergriffes, etc. Man muss sich eigtl nur ausmalen, was auf unsere Kinder zukommt. ??;TRUE
876300639075027;Pegida is doch auch daran schuld, das wir keinen richtigen Winter bzw Sommer haben, wusstet ihr das? ??;FALSE
925415830830174;"[@IND] 

Ich bin nicht aus Frankfurt aber ich würde dir empfehlen mal die Einheimische Presse zu lesen dann reden wir nochmal wer keinen Plan hat.

PESSEARTIKEL Frankfurter Rundschau

Rund 21 Prozent aller Frankfurter sind zum Jahresende als Deutsche mit ausländischen Wurzeln gemeldet gewesen. Bei den Kindern und Jugendlichen betrug die Zahl derer, die einen sogenannten Migrationshintergrund haben, sogar knapp über 50 Prozent. Diese Zahlen sind so hoch wie nie zuvor. Grund ist ein neues Verfahren der Datenerhebung, wie aus einer Mitteilung der Stadt hervorgeht. Nach der alten Methode hatten die Statistiker nur knapp 15 Prozent als Deutsche mit ausländischen Wurzeln registriert.

Da kommen dann noch die Migranten ohne deutschen Pass dazu.

Die Statistiker haben ermittelt, dass der Anteil der Deutschen mit Migrationshintergrund in den Stadtteilen sehr unterschiedlich ist: Am höchsten ist er am Frankfurter Berg mit knapp 30 Prozent, am niedrigsten in Harheim mit rund elf Prozent. Der größte Teil stammt aus der Türkei, viele Frankfurter kommen aus Polen, Marokko, der Russischen Förderation und Iran. Daneben leben in Frankfurt fast 180 000 Ausländer, sie stellen 26,3 Prozent der Bevölkerung.";FALSE
991240744247682;Den stream könnt ihr vergessen, bricht immer zusammen, kein Ton obwohl es angefangen hat;FALSE
992183890820034;"Diese Ansicht gefällt mir.
Jedem muss eine eigene Meinung zustehen
Es ist aber auch nicht leicht Spekulationen von Fakten zu unterscheiden. Man bekommt Infos aus den offentlichen Medien,die ganz sicher nicht so Staatsfern sind wie sie sein müssten und z.B. bei Facebook wo meist Quellen angegeben sind. Was der einzelne glaubwürdig findet muss jeder für sich selbst entscheiden
Ich stehe zu PEGIDA!";FALSE
982725528432537;Kraftlos, verängstigt und dankbar für jede Kleinigkeit....MAN SIEHT ES!!!!!;FALSE
876641669040924;Laberst du eine scheisse!!;FALSE
1035919683113121;"JETZT 
DIESES JAHR 
BRAUCHEN WIE JEDEN AUF DER STRASSE!!!";FALSE
982731161765307;So ich verabschiede mich fürs erste, ich hab gleich Nachtschicht,  denn Gutmenschen wie ich müssen auch mal arbeiten,  die Dosenbier pegida  Fraktion muss ja ihr hartz 4 bekommen;FALSE
1069075359797553;oh mein gott so ein grüner seniler depp, der heute nicht mehr weiß was er gestern gelabert hat !;FALSE
1091872007517888;http://www.t-online.de/digital/fernsehen-heimkino/id_77421424/insider-steigen-die-rundfunkgebuehren-auf-ueber-19-euro-.html;FALSE
951535664884857;Die Asylindustrie in ihrem Lauf, hält weder Ochs noch Esel auf! Diese geflügelten Worte, nur das er statt Asylindustrie Sozialismus benutzte, sagte Honecker kurz vor dem totalen  Zusammenbruch - mal sehen wie lange es noch dauert...;FALSE
855138077857950;grönemeyer und konsorten sollen zuhause bleiben und bunten kuchen backen. einfach die fresse halten.;FALSE
977024499002640;Wenn die Essen aus dem Fenster werfen, weil sie nach Germoney wollen. Und die gehen freiwillig in einen Land, wo sie kein Hartz 4 bekommen... in leben nicht!!??;FALSE
989185777786512;Jetzt kann ich nachvollziehen  wie ihr euch unter konecker gefüllt haben müsst.hier wirds genau so werden.;FALSE
1013018355403254;Dieter Krause - Hölzchen ziehen...;FALSE
876287889076302;Genau, jetzt haben wir den Salat. Die Fachkräfte die lesen können, lesen jetzt, dass das hier doch kein Schlaraffenland ist und überlegen jetzt noch ob Sie die 37 Jahreseinkommen pro Nase an den Schlepper Zahlen wollen.;FALSE
1056514051053684;Allemal besser als die Kommentare von realitätsfernen klugscheißenden Sozialromantikern, die notorisch  Gegenpositionen einnehmen müssen, selbst wenn die anderen unendlich viele rationale, nachvollziehbare und nachweislich wahre Argumente haben...;FALSE
984692861569137;Wer Flüchtlingsheime anzündet, denen ist nichts heilig;FALSE
982730661765357;Wobei ich eigentlich nichts gegen den verein Dynamo Dresden habe,  die wollen mit pegida ja auch nix zu tun haben und für Ihre Fans können Sie auch nix.  Respektabel dass die sgd sogar Flüchtlinge ins Stadion einlädt;FALSE
1152506438121111;Unter dem Vorwand, mit Rassismus nichts zu tun haben zu wollen, betreibt der AWO nichts anderes, als das was die Na*is im dritten Reich betrieben haben. Ausgrenzen und Hass schüren gegen Andersdenkende. Der Faschismus scheint wieder zurück zu sein.;FALSE
982762378428852;Dirk Wippich Stimmt, die hätten ihre Wut am IS auslassen sollen. Aber so sind die Forderer, sobald sie nicht bekommen was sie wollen, wird vermummt und zum Stein gegeriffen. Ein Vorgeschmack was Deutschland erwartet wenn sie endlich hier eintreffen. Die Winkefähnchen sind schon parat.;FALSE
1043633089008447;die aus sicheren herkunftsländern nach hause schicken.;FALSE
1065882913450131;ARD und ZDF können ja Karl Eduard von Schnitzler einstellen. Er war ja sehr engagiert und passt genau zu Frau Merkels Staatsfernsehen.;FALSE
982646278440462;Ja gut dann sollte man das mal machen;FALSE
1096119190426503;medienwirksam inszeniert ... wie immer;FALSE
991239970914426;ton ist noch nicht da - also kein fehler auf pc suchen;FALSE
855122247859533;und wenn pegida gebetsmühlenartig sich von rechts abgrenzt, das wird nicht akzeptiert, weil man es garnicht akzeptieren möchte, das passt nicht in den kramm, dann kann man nichts mehr gegen pegida vorbringen ... mit dem namen gebe ich dir teilweise recht (obwohl es die islamisierung gibt), aber befasst sich die CDU nur mit christlichen themen bzw. ist sie überhaupt christlich in ihrem handeln (?);FALSE
855165364521888;"Ach, das verwundert mich jetzt doch!
Wollt Ihr nicht gegen LEGIDA klagen? Laut Eurer Pressesprecherin stimmen die Leipziger nicht mit Euren Thesen überein, was bei dem braunen Geschmeiß auch nicht verwunderlich ist.
Denn sie wissen nicht, was sie tun!";FALSE
985385028166587;Super, wieviele sind da?;FALSE
1063758463662576;Genau, eben doch alles eine Frage der Intelligenz und des eignen Denkens!;FALSE
876689072369517;Kenn ich, zwecks überqualifiziert und damit zu teuer...;FALSE
861959343842490;"Natürlich haben die Leute die Nase voll von der Politik, vom drohenden Krieg von den Flüchtlingen welche zu 80% gar nicht ins Land hätten ankommen sollen...von der GEZ und und und..... aber Frau Oertel grümdet nun eine Partei, die ""gefällt"" ..also den Regierenden gefällt! Keine Sprüche mehr gegen die Flüchtlinge..... dann kann sie machenw as Sie will und ist weiterhin hübsch anzusehen und hübsch unter kontrolle der Regierenden.... Oh Oh....... das wird so nix! Schade ich war begeistert von PEGIDA aber nun werden sich die PEGIDA und LEIDA und wie sie heißen mögen sich gegenseitig an den Hals springen und die Regierung lehnt sich zurück und lacht.";FALSE
874451869259904;"Liebe Freunde,
 
leider ist die Charta bis jetzt nicht von den beauftragen Lektoren zurück, daher können wir diese erst morgen Vormittag veröffentlichen. 

Wir bitten um Euer geschätztes Verständnis, aber bei so einer wichtigen Sache muss einfach alles stimmen. 

Euer Orgateam";FALSE
855004577871300;https://www.youtube.com/watch?x-yt-cl=84411374&v=0nb3NRoRr2M&x-yt-ts=1421828030&feature=player_embedded;FALSE
855015894536835;"Ohne hochkarätige Promis würde es warscheinlich auch traurig aussehen mit den ""bunten"" Gutmenschen.";FALSE
884851788219912;Das sehe ich absolut genau so! Lest euch doch mal euren eigenen geistigen Dreck durch! Ich schäme mich für jeden einzelnen von Euch stupiden, verblödeten Menschen. Deutschland wäre ein schöneres Land, wenn solches rechtsradikales Pack ohne Sinn und Verstand nicht existieren würde. Unzählige Kommentare hier rufen zur Lynchjustiz auf, oder bedauern, dass es sich um nur einen Toten handelt. Lernt erstmal eure eigene Sprache zu schreiben und informiert euch über die Menschen, die in zwei Jahren grammatikalisch mehr drauf haben, als ihr es je haben werdet. IHR seid die Bedrohung und die Schande für unser schönes, freies und offenes Land.;FALSE
1095904073781348;Tja die fliehen halt alle aus dem zerbombten kriegerischen Griechenland .. ähm ne Moment ...;FALSE
935321696506254;Der Vogel ist im Kasten hoffentlich bleibt das so. Nun muß man deren Moscheen schließen die Hass und Gewalt gegen ethnische Deutsche Predigen und aus unseren Land werfen. Sogenannter Frühlingsputz ist dringend nötig;TRUE
960864857285271;Komisch.Fast die ganze Welt merkt was verkehrt läuft bei der Asyldebatte.Nur unsere eigene Regierung nicht.Wenn nicht bald reagiert wird kann keiner mehr die Situation im Griff behalten.Glaube kaum noch an einen Rückhalt in der Bevölkerung. Im Gegenteil!!????;FALSE
1035136023191487;Der Bürgerkrieg wird kommen....scheint unvermeidbar....wenn sich nicht bald alle patriotischen bewegungen vereinigen und ihre sticheleien gegeneinander beenden, dann haben wir verloren;TRUE
876260089079082;Ja wie recht sie haben aber ganz Europa will keine mehr und vor allen keine radikalen mussels.;FALSE
1057075857664170;"Charterflug? Eine Trans-All tut es auch, die braucht auch nicht zu landen, hat ja ne große Heck-Ladeluke. Damit kann man wirklich ""Abschieben""";TRUE
1056490514389371;Niemals diese spakken, ich will das meine Kinder ohne Angst aufwachsen können. Wenn ich diese Fratzen schon sehe, kommt mir die Wurst.;FALSE
925524147486009;[@IND], Du redest bei dem Herrn Pohlheimer gegen eine Wand, bei diesem Herrn war die permanente Gehirnwäsche erfolgreich. Wir verfolgen weiter friedlich unseren Weg. Nicht provozieren lassen. Beharrlichkeit wird letztlich siegen. Einfach bei den nächsten Wahlen das Kreuz an der richtigen Stelle machen.;FALSE
982733011765122;"Ich möchte nicht wissen was uns hier in unserem deutschen Heimatland noch erwartet.Das sind keine Menschen die um Hilfe bitten.Die rasten aus wenn die erst in Deutschland sind und den ""Wohlstand"" nach 10 stündigen Werktag sehen.";FALSE
1058101480894941;hier habt ihr ein Taschentuch.;FALSE
982817155090041;Sabrina...Es gab auch viele Kinder die unter dem Reizgas gelitten haben! Auch Mütter die interviewt wurden, welche gesagt haben, nehmt doch bitte meine Kinder und nehmt sie mit in Sicherheit, dann gehe ich auch freiwillig zurück nach Syrien! Das was dort passiert, ist nicht ein Problem der Flüchtlinge, sondern ein Problem der europäischen/deutschen Politik!;FALSE
855645127807245;Dann müsste man ja mind. die Hälfter der Faschos hier sperren. Beleidigungen, Diskriminierungen und dummes Gewäsch kann alles belegt werden. :);FALSE
1056998234338599;Meyer Stefan ich komm nicht mehr draus.  Die Zahlen sind extrem widersprüchlich.  Von 92.000 habe ich auch gehört, wobei sie noch vor 4 Wochen Bilder aus einer leergefegten Erstaufnahme in Ostbayern gezeigt haben.  Den Zahlen kann man anscheinend auch nicht mehr wirklich glauben.;FALSE
1013149462056810;Ein Stück aus dem Tollhaus! Jetzt dürfen wir es auch sagen!;FALSE
862106270494464;"So geh jetzt schlafen,muss fuer viele ""mitesser"" schaffen,vielleicht auch fuer zickenkarla !?";FALSE
982652035106553;Das ist wohl der Grund warum die alle hier bleiben können.;FALSE
855716674466757;Es wird immer BUNTER getrieben mit Lug und Trug.;FALSE
985418258163264;braune Flaschen  an Theaterplatz;FALSE
982690368436053;Weis nur eins, Gorbatschow hat riesenfehler gemacht!!!!;FALSE
